2015-05-13 09:24:31.084 - error: middlewareError date=Wed May 13 2015 09:24:31 GMT+0800 (中国标准时间), pid=10392, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=53727232, heapTotal=53064192, heapUsed=27286584, loadavg=[0, 0, 0], uptime=96956.7279806, trace=[column=74, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\node_modules\connect-mongo\node_modules\mongodb\lib\mongodb\connection\server.js, function=, line=555, method=null, native=false, column=17, file=events.js, function=emit, line=106, method=null, native=false, column=15, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\node_modules\connect-mongo\node_modules\mongodb\lib\mongodb\connection\connection_pool.js, function=, line=150, method=null, native=false, column=17, file=events.js, function=emit, line=98, method=null, native=false, column=10, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\node_modules\connect-mongo\node_modules\mongodb\lib\mongodb\connection\connection.js, function=, line=534, method=null, native=false, column=17, file=events.js, function=Socket.emit, line=95, method=emit, native=false, column=14, file=net.js, function=null, line=441, method=null, native=false, column=13, file=node.js, function=process._tickCallback, line=442, method=_tickCallback, native=false], stack=[Error: failed to connect to [192.168.101.206:27017],     at null.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\node_modules\connect-mongo\node_modules\mongodb\lib\mongodb\connection\server.js:555:74),     at emit (events.js:106:17),     at null.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\node_modules\connect-mongo\node_modules\mongodb\lib\mongodb\connection\connection_pool.js:150:15),     at emit (events.js:98:17),     at Socket.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\node_modules\connect-mongo\node_modules\mongodb\lib\mongodb\connection\connection.js:534:10),     at Socket.emit (events.js:95:17),     at net.js:441:14,     at process._tickCallback (node.js:442:13)], url=/, host=localhost:4000, connection=keep-alive, accept=text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8, user-agent=Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36, accept-encoding=gzip, deflate, sdch, accept-language=zh-CN,zh;q=0.8, cookie=nw_wsid=s%3AfKe8kJHCq2oucB_edgqx2AiBvixsXQ8z.Ooc%2FoyAXjSX7heWHounSSF0pP6D3c%2Fh%2Fb9QvM6Dx7S0, method=GET, httpVersion=1.1, originalUrl=/, 
2015-05-13 09:24:44.097 - debug: HTTP GET / 200  16ms
2015-05-13 09:24:44.102 - debug: HTTP GET /css/jquery.fullPage.css 304  1ms
2015-05-13 09:24:44.104 - debug: HTTP GET /css/earlybird.css 200  1ms
2015-05-13 09:24:44.105 - debug: HTTP GET /css/idialog.css 304  0ms
2015-05-13 09:24:44.111 - debug: HTTP GET /js/libs/jquery-1.8.3.min.js 304  0ms
2015-05-13 09:24:44.114 - debug: HTTP GET /js/libs/jquery-ui-1.10.3.min.js 304  0ms
2015-05-13 09:24:44.115 - debug: HTTP GET /js/libs/jquery.fullPage.min.js 304  0ms
2015-05-13 09:24:44.117 - debug: HTTP GET /js/libs/jquery.sha256.min.js 304  1ms
2015-05-13 09:24:44.121 - debug: HTTP GET /js/libs/jquery.iDialog.js 200  2ms
2015-05-13 09:24:44.123 - debug: HTTP GET /imgs/nlogo.gif 200  0ms
2015-05-13 09:24:44.124 - debug: HTTP GET /imgs/page1.gif 200  1ms
2015-05-13 09:24:44.126 - debug: HTTP GET /imgs/page2.gif 200  1ms
2015-05-13 09:24:44.129 - debug: HTTP GET /imgs/page3.gif 200  1ms
2015-05-13 09:24:44.131 - debug: HTTP GET /imgs/page4.gif 200  1ms
2015-05-13 09:24:44.178 - debug: HTTP GET /imgs/bg.png 304  1ms
2015-05-13 09:24:44.178 - debug: HTTP GET /imgs/left-round1.png 304  0ms
2015-05-13 09:24:44.180 - debug: HTTP GET /imgs/left-round2.png 304  0ms
2015-05-13 09:24:44.181 - debug: HTTP GET /imgs/right-round1.png 304  0ms
2015-05-13 09:24:44.182 - debug: HTTP GET /imgs/right-round2.png 304  0ms
2015-05-13 09:24:44.198 - debug: HTTP GET /imgs/roudline.gif 200  2ms
2015-05-13 09:24:50.839 - debug: HTTP GET /css/jquery.fullPage.css 304  0ms
2015-05-13 09:24:50.840 - debug: HTTP GET /css/earlybird.css 304  1ms
2015-05-13 09:24:50.841 - debug: HTTP GET /css/idialog.css 304  0ms
2015-05-13 09:24:54.239 - debug: HTTP GET /imgs/earlybird.gif 200  2ms
2015-05-13 10:11:39.173 - error: uncaughtException: Unexpected token ) date=Wed May 13 2015 10:11:39 GMT+0800 (中国标准时间), pid=3676, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44130304, heapTotal=30119424, heapUsed=15921408, loadavg=[0, 0, 0], uptime=99784.8147379, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token ),     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:14:20.180 - error: uncaughtException: Unexpected token : date=Wed May 13 2015 10:14:20 GMT+0800 (中国标准时间), pid=13168, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45408256, heapTotal=33203200, heapUsed=16087688, loadavg=[0, 0, 0], uptime=99945.8229471, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token :,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:14:20.764 - error: uncaughtException: Unexpected token : date=Wed May 13 2015 10:14:20 GMT+0800 (中国标准时间), pid=12736, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=43683840, heapTotal=30119424, heapUsed=15955784, loadavg=[0, 0, 0], uptime=99946.4069805, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token :,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:14:21.436 - error: uncaughtException: Unexpected token : date=Wed May 13 2015 10:14:21 GMT+0800 (中国标准时间), pid=11092, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=43655168, heapTotal=30119424, heapUsed=15960888, loadavg=[0, 0, 0], uptime=99947.080019, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token :,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:14:22.060 - error: uncaughtException: Unexpected token : date=Wed May 13 2015 10:14:22 GMT+0800 (中国标准时间), pid=2176, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=43737088, heapTotal=30119424, heapUsed=15937736, loadavg=[0, 0, 0], uptime=99947.7020546, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token :,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:14:22.651 - error: uncaughtException: Unexpected token : date=Wed May 13 2015 10:14:22 GMT+0800 (中国标准时间), pid=9552, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=43749376, heapTotal=30119424, heapUsed=15964136, loadavg=[0, 0, 0], uptime=99948.2930884, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token :,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:14:23.282 - error: uncaughtException: Unexpected token : date=Wed May 13 2015 10:14:23 GMT+0800 (中国标准时间), pid=10388, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=43696128, heapTotal=30119424, heapUsed=15942072, loadavg=[0, 0, 0], uptime=99948.9261246, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token :,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:14:23.891 - error: uncaughtException: Unexpected token : date=Wed May 13 2015 10:14:23 GMT+0800 (中国标准时间), pid=13164, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=43716608, heapTotal=30119424, heapUsed=15939072, loadavg=[0, 0, 0], uptime=99949.5301591, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token :,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:14:24.474 - error: uncaughtException: Unexpected token : date=Wed May 13 2015 10:14:24 GMT+0800 (中国标准时间), pid=8712, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44199936, heapTotal=30119424, heapUsed=15966952, loadavg=[0, 0, 0], uptime=99950.1171927, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token :,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:14:25.439 - error: uncaughtException: Unexpected token : date=Wed May 13 2015 10:14:25 GMT+0800 (中国标准时间), pid=12932, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=43708416, heapTotal=30119424, heapUsed=15960352, loadavg=[0, 0, 0], uptime=99951.0812478, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token :,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:14:26.126 - error: uncaughtException: Unexpected token : date=Wed May 13 2015 10:14:26 GMT+0800 (中国标准时间), pid=12916, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=43741184, heapTotal=30119424, heapUsed=15942592, loadavg=[0, 0, 0], uptime=99951.7682871, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token :,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
